got	O
worse	O
,	O
short	O
term	O
,	O
i	O
had	O
no	O
problem	O
,	O
this	O
would	O
be	O
a	O
great	O
product	O
if	O
the	O
manufacturer	O
could	O
get	O
rid	O
of	O
the	O
side	O
effect	O
0	O
<EOS>	O
abdominal	B-ADR
pain	I-ADR
,	O
dizzieness	B-ADR
and	O
blood	B-ADR
clot	I-ADR
in	I-ADR
urine	I-ADR
which	O
caused	O
problem	O
with	O
urine	B-ADR
leaking	I-ADR
.	O
i	O
stopped	O
the	O
arthrotec	B-Drug
twice	O
and	O
restarted	O
but	O
the	O
same	O
symptom	O
came	O
back	O
.	O
i	O
will	O
not	O
take	O
this	O
medication	O
again	O
.	O
<EOS>	O
hunger	B-ADR
pang	I-ADR
0	O
brilliant	O
,	O
i	O
have	O
a	O
new	O
lease	O
of	O
life	O
,	O
i	O
walk	B-Symptom
up	I-Symptom
&	I-Symptom
down	I-Symptom
step	I-Symptom
properly	O
,	O
no	O
longer	O
sideways	O
like	O
a	O
toddler	O
,	O
hip	B-Symptom
pain	I-Symptom
a	O
gone	O
other	O
than	O
if	O
i	O
jar	O
it	O
0	O
<EOS>	O
if	O
i	O
take	O
the	O
pill	O
on	O
an	O
empty	O
stomach	O
i	O
get	O
a	O
very	O
faint	O
sensation	O
of	O
queasiness	B-ADR
.	O
almost	O
to	O
faint	O
to	O
notice	O
.	O
however	O
,	O
i	O
also	O
get	O
diarrhoea	B-ADR
at	O
least	O
twice	O
a	O
day	O
.	O
there	O
are	O
no	O
gas	B-ADR
pain	I-ADR
and	O
no	O
other	O
symptom	O
,	O
so	O
it	O
inconvenient	O
more	O
than	O
anything	O
else	O
.	O
when	O
i	O
am	O
on	O
holiday	O
at	O
the	O
coast	O
i	O
am	O
pain	B-Symptom
free	O
,	O
mostly	O
,	O
so	O
do	O
not	O
take	O
any	O
arthrotec	B-Drug
,	O
but	O
when	O
i	O
get	O
back	O
to	O
a	O
drier	O
climate	O
the	O
pain	B-Symptom
is	I-Symptom
severe	I-Symptom
,	O
so	O
arthrotec	B-Drug
is	O
very	O
important	O
to	O
me	O
and	O
my	O
quality	O
of	O
life	O
.	O
it	O
also	O
allows	O
me	O
to	O
sleep	O
.	O
<EOS>	O
i	O
have	O
vaginal	B-ADR
bleeding	I-ADR
,	O
my	O
cycle	B-ADR
wa	I-ADR
back	I-ADR
(	I-ADR
i	I-ADR
menopausal	I-ADR
)	I-ADR
,	O
breast	B-ADR
pain	I-ADR
other	O
symptom	O
i	O
have	O
:	O
erithema	B-ADR
,	O
my	O
skin	B-ADR
is	I-ADR
so	I-ADR
dry	I-ADR
i	O
have	O
little	O
cut	O
on	O
my	O
hand	O
,	O
i	O
sweating	B-ADR
a	I-ADR
lot	I-ADR
(	O
usually	O
i	O
do	O
not	O
)	O
,	O
pruritus	B-ADR
ani	I-ADR
etc	O
i	O
took	O
it	O
3	O
time	O
:	O
the	O
first	O
for	O
3	O
day	O
,	O
then	O
i	O
stopped	O
because	O
it	O
did	O
not	O
make	O
great	O
improvement	O
and	O
i	O
had	O
diarrhea	B-ADR
0	O
my	O
doctor	O
told	O
me	O
the	O
symptom	O
had	O
to	O
go	O
away	O
after	O
taking	O
few	O
more	O
second	O
time	O
:	O
i	O
took	O
other	O
3	O
pill	O
in	O
3	O
day	O
0	O
little	O
improvement	O
with	O
the	O
pain	B-Symptom
0	O
i	O
had	O
the	O
first	B-ADR
vaginal	I-ADR
bleeding	I-ADR
,	O
a	O
lot	O
of	O
pruritus	B-ADR
and	O
my	O
skin	B-ADR
wa	I-ADR
all	I-ADR
red	I-ADR
but	O
i	O
did	O
not	O
know	O
it	O
wa	O
arthrotec	B-Drug
my	O
doctor	O
prescribed	O
me	O
a	O
topical	O
cream	O
,	O
did	O
some	O
a	O
vaginal	O
test	O
to	O
exclude	O
infection	B-Finding
0	O
i	O
had	O
my	O
cycle	O
the	O
last	O
one	O
for	O
4	O
day	O
0	O
more	O
problem	O
and	O
this	O
time	O
i	O
had	O
the	O
ideo	O
to	O
go	O
on	O
internet	O
and	O
i	O
discovered	O
i	O
had	O
a	O
lot	O
of	O
the	O
side	O
effect	O
by	O
taking	O
arthrotec	B-Drug
why	O
they	O
do	O
not	O
tell	O
you	O
about	O
them	O
?	O
0	O
<EOS>	O
abdominal	B-ADR
cramp	I-ADR
,	O
flatulence	B-ADR
,	O
gas	B-ADR
,	O
bloating	B-ADR
.	O
cramp	B-ADR
would	O
start	O
within	O
15	O
minute	O
of	O
taking	O
pill	O
,	O
even	O
during	O
meal	O
.	O
reduced	O
coccyx	B-Symptom
pain	I-Symptom
but	O
the	O
cramp	B-ADR
and	O
bloating	B-ADR
were	O
very	O
uncomfortable	O
.	O
<EOS>	O
i	O
have	O
experienced	O
extreme	B-ADR
stomach	I-ADR
pain	I-ADR
when	O
taken	O
on	O
an	O
empty	O
stomach	O
,	O
and	O
moderate	B-ADR
stomach	I-ADR
pain	I-ADR
when	O
taken	O
with	O
food	O
.	O
i	O
also	O
had	O
some	O
drowsiness	B-ADR
after	O
taking	O
arthrotec	B-Drug
.	O
arthrotec	B-Drug
work	O
very	O
well	O
for	O
my	O
knee	B-Symptom
pain	I-Symptom
,	O
more	O
so	O
than	O
mobic	B-Drug
or	O
celebrex	B-Drug
.	O
however	O
,	O
i	O
do	O
experience	O
stomach	B-ADR
pain	I-ADR
from	O
time	O
to	O
time	O
.	O
<EOS>	O
vaginal	B-ADR
bleeding	I-ADR
when	I-ADR
it	I-ADR
wa	I-ADR
not	I-ADR
time	I-ADR
for	I-ADR
my	I-ADR
period	I-ADR
,	O
headache	B-ADR
,	O
neck	B-ADR
pain	I-ADR
,	O
bloating	B-ADR
and	O
weight	B-ADR
gain	I-ADR
.	O
it	O
helped	O
relieve	O
the	O
pain	B-Symptom
in	I-Symptom
my	I-Symptom
lower	I-Symptom
back	I-Symptom
but	O
i	O
would	O
not	O
recommend	O
this	O
to	O
be	O
used	O
by	O
woman	O
of	O
any	O
age	O
.	O
not	O
quite	O
sure	O
what	O
i	O
will	O
do	O
now	O
because	O
i	O
can	O
not	O
take	O
bextra	B-Drug
or	O
neurontin	B-Drug
.	O
i	O
guess	O
go	O
back	O
to	O
plain	O
old	O
advil	B-Drug
and	O
deal	O
with	O
it	O
unless	O
the	O
doctor	O
ha	O
another	O
medication	O
i	O
can	O
try	O
.	O
<EOS>	O
one	O
hour	O
after	O
taking	O
arthrotec	B-Drug
,	O
i	O
experienced	O
the	O
sudden	O
onset	O
of	O
severe	B-ADR
mentrual	I-ADR
cramp	I-ADR
.	O
i	O
am	O
on	O
the	O
birth	B-Drug
control	I-Drug
pill	I-Drug
and	O
should	O
not	O
have	O
my	O
period	O
for	O
another	O
3	O
week	O
.	O
i	O
am	O
in	O
so	B-ADR
much	I-ADR
pain	I-ADR
that	O
i	O
can	O
not	O
sleep	O
,	O
nor	O
can	O
i	O
take	O
advil	B-Drug
for	O
the	O
pain	O
a	O
it	O
is	O
also	O
an	O
nsaid	O
.	O
the	O
patient	O
warning	O
indicates	O
that	O
this	O
drug	O
can	O
cause	O
an	O
abortion	B-Symptom
.	O
i	O
wish	O
i	O
read	O
my	O
entire	O
monograph	O
before	O
taking	O
the	O
tablet	O
.	O
i	O
would	O
not	O
recommend	O
for	O
woman	O
prior	O
to	O
menopause	B-Finding
.	O
nor	O
sure	O
why	O
my	O
doctor	O
thought	O
it	O
would	O
help	O
my	O
endo	B-Symptom
pain	I-Symptom
.	O
<EOS>	O
lower	B-Disease
back	I-Disease
pain	I-Disease
.	O
love	O
it	O
so	O
far	O
,	O
finally	O
slept	O
last	O
night	O
.	O
after	O
to	O
lower	O
back	O
surgery	O
and	O
intense	O
daily	O
pain	B-Symptom
i	O
am	O
so	O
relieved	O
to	O
get	O
so	O
rest	O
.	O
<EOS>	O
i	O
had	O
diarrhea	B-ADR
,	O
severe	B-ADR
abdominal	I-ADR
pain	I-ADR
which	O
wa	O
constant	O
for	O
4	O
hour	O
straight	O
,	O
vomiting	B-ADR
,	O
trembling	B-ADR
,	O
dizziness	B-ADR
,	O
nausea	B-ADR
0	O
arthrotec	B-Drug
seemed	O
to	O
induce	O
my	O
menstrual	B-ADR
cramp	I-ADR
and	O
cause	O
the	O
pain	B-ADR
to	O
be	O
severe	O
0	O
i	O
would	O
not	O
recommend	O
this	O
drug	O
to	O
anyone	O
,	O
especially	O
since	O
i	O
have	O
never	O
had	O
such	O
an	O
adverse	O
reaction	O
to	O
any	O
other	O
medication	O
0	O
also	O
,	O
i	O
would	O
caution	O
woman	O
not	O
to	O
take	O
this	O
medication	O
while	O
menstruating	O
,	O
since	O
one	O
side	O
effect	O
can	O
be	O
severe	B-ADR
menstual	I-ADR
pain	I-ADR
0	O
<EOS>	O
after	O
taking	O
just	O
one	O
dose	O
,	O
had	O
hunger	B-ADR
feeling	I-ADR
and	O
stomach	B-ADR
cramping	I-ADR
,	O
in	O
the	O
eve	O
and	O
through	O
the	O
night	O
constant	O
muscle	B-ADR
cramp	I-ADR
in	I-ADR
my	I-ADR
calf	I-ADR
muscle	I-ADR
,	O
could	B-ADR
not	I-ADR
sleep	I-ADR
,	O
had	O
to	O
keep	O
jumping	O
out	O
of	O
bed	O
because	O
of	O
the	O
cramp	B-ADR
.	O
i	O
just	O
went	O
for	O
test	O
and	O
have	O
not	O
gotten	O
result	O
yet	O
,	O
but	O
dr	O
feel	O
i	O
have	O
more	O
than	O
1	O
form	O
of	O
arthritis	B-Disease
,	O
i	O
also	O
have	O
a	O
very	O
sensitive	O
stomach	O
,	O
this	O
is	O
cheaper	O
and	O
more	O
approved	O
by	O
health	O
insurance	O
,	O
so	O
that	O
is	O
why	O
this	O
prescribed	O
.	O
seems	O
to	O
me	O
we	O
always	O
have	O
to	O
choose	O
lesser	O
of	O
the	O
2	O
evil	O
,	O
i	O
ca	O
not	O
deal	O
with	O
charlie	B-Symptom
horse	I-Symptom
,	O
so	O
i	O
am	O
stopping	O
this	O
med	O
.	O
<EOS>	O
from	O
day	O
one	O
of	O
taking	O
this	O
pill	O
i	O
have	O
experienced	O
a	O
significant	O
reduction	O
of	O
pain	B-Symptom
in	O
both	O
area	O
and	O
no	O
stiffness	B-Symptom
in	I-Symptom
my	I-Symptom
hand	I-Symptom
,	O
where	O
before	O
had	O
very	B-Symptom
little	I-Symptom
mobility	I-Symptom
in	I-Symptom
my	I-Symptom
right	I-Symptom
hand	I-Symptom
,	O
i	O
have	O
however	O
experienced	O
extreme	B-ADR
pain	I-ADR
heavy	B-ADR
bleeding	I-ADR
and	O
dizziness	B-ADR
during	O
my	O
period	O
which	O
is	O
not	O
normal	O
for	O
me	O
.	O
<EOS>	O
i	O
have	O
been	O
on	O
arthrotec	B-Drug
for	O
a	O
year	O
and	O
a	O
half	O
and	O
have	O
been	O
very	O
pleased	O
that	O
it	O
doe	O
help	O
deal	O
with	O
my	O
back	B-Symptom
pain	I-Symptom
0	O
however	O
0	O
over	O
the	O
last	O
six	O
month	O
,	O
i	O
have	O
started	O
having	O
vaginal	B-ADR
bleeding	I-ADR
almost	O
every	O
day	O
of	O
the	O
month	O
0	O
lot	O
of	O
clotting	B-ADR
,	I-ADR
and	I-ADR
horrible	I-ADR
period	I-ADR
0	O
i	O
went	O
to	O
the	O
obgyn	O
and	O
everything	O
came	O
out	O
normal	O
0	O
the	O
doc	O
put	O
me	O
on	O
birth	B-Drug
control	I-Drug
0	O
but	O
,	O
the	O
bleeding	B-ADR
ha	I-ADR
not	I-ADR
subsided	I-ADR
0	O
so	O
now	O
i	O
am	O
scheduled	O
to	O
have	O
an	O
endometrial	O
biopsy	O
on	O
wed.	O
i	O
had	O
an	O
ephiphany	O
last	O
night	O
about	O
arthrotec	B-Drug
and	O
began	O
researching	O
the	O
side	O
effect	O
0	O
when	O
i	O
came	O
across	O
this	O
website	O
,	O
i	O
wa	O
appalled	O
that	O
the	O
majority	O
of	O
the	O
female	O
mention	O
heavy	B-ADR
extra	I-ADR
vaginal	I-ADR
bleeding	I-ADR
0	O
i	O
firmly	O
believe	O
this	O
is	O
the	O
answer	O
to	O
my	O
bleeding	B-ADR
problem	I-ADR
and	O
will	O
be	O
telling	O
the	O
doctor	O
on	O
monday	O
,	O
0	O
although	O
this	O
drug	O
ha	O
helped	O
with	O
the	O
pain	B-Symptom
,	O
it	O
is	O
not	O
worth	O
the	O
cost	O
and	O
hassle	O
of	O
bleeding	B-ADR
constantly	I-ADR
,	O
on	O
top	O
of	O
that	O
,	O
i	O
am	O
now	O
having	O
to	O
have	O
a	O
procedure	O
that	O
a	O
31	O
year	O
old	O
should	O
not	O
have	O
to	O
endure	O
0	O
i	O
truly	O
hope	O
that	O
there	O
are	O
no	O
long	O
term	O
effect	O
from	O
this	O
0	O
i	O
have	O
not	O
taken	O
arthrotec	B-Drug
in	O
almost	O
a	O
week	O
,	O
yet	O
i	O
am	O
still	O
bleeding	B-ADR
0	O
i	O
do	O
not	O
look	O
forward	O
to	O
the	O
extra	B-Symptom
pain	I-Symptom
i	O
will	O
llkely	O
experience	O
in	O
a	O
couple	O
week	O
,	O
but	O
i	O
am	O
sure	O
i	O
can	O
find	O
something	O
else	O
to	O
deal	O
with	O
them	O
0	O
i	O
feel	O
that	O
i	O
have	O
become	O
dependent	O
on	O
this	O
medicine	O
to	O
function	O
0	O
<EOS>	O
just	O
took	O
the	O
drug	O
about	O
30	O
minute	O
ago	O
and	O
am	O
now	O
experiencing	O
the	O
worst	O
abdominal	B-ADR
pain	I-ADR
ever	O
,	O
like	O
mentstrual	B-ADR
cramp	I-ADR
diarreah	B-ADR
cramping	I-ADR
combined	O
0	O
i	O
had	O
to	O
keep	O
dropping	O
into	O
a	O
crouched	O
position	O
due	O
to	O
the	O
severity	O
of	O
the	O
lower	B-ADR
abdominal	I-ADR
pain	I-ADR
0	O
i	O
wa	O
put	O
on	O
this	O
medication	O
because	O
i	O
wa	O
taking	O
such	O
high	O
dos	O
of	O
advil	B-Drug
to	O
quell	O
the	O
inflammation	B-Symptom
in	I-Symptom
my	I-Symptom
neck	I-Symptom
and	O
back	B-Symptom
muscle	I-Symptom
that	O
it	O
caused	O
me	O
to	O
have	O
a	O
gi	B-ADR
bleed	I-ADR
0	O
but	O
after	O
this	O
little	O
episode	O
,	O
and	O
after	O
reading	O
that	O
it	O
can	O
cause	O
heavy	B-ADR
menstrual	I-ADR
bleeding	I-ADR
,	O
i	O
highly	O
doubt	O
this	O
drug	O
is	O
the	O
best	O
fit	O
for	O
my	O
problem	O
!	O
!	O
i	O
already	O
have	O
anemia	B-ADR
due	O
to	O
the	O
gastric	B-ADR
bleed	I-ADR
0	O
how	O
could	O
my	O
doctor	O
not	O
think	O
of	O
this	O
?	O
i	O
also	O
starting	O
to	O
feel	O
dizzy	B-ADR
and	O
light	B-ADR
headed	I-ADR
,	O
and	O
can	O
feel	O
acidic	B-ADR
bile	I-ADR
at	I-ADR
the	I-ADR
back	I-ADR
of	I-ADR
my	I-ADR
throat	I-ADR
0	O
great	O
!	O
!	O
:	O
|	O
0	O
<EOS>	O
have	O
been	O
taking	O
1	O
75	O
arthrotec	B-Drug
daily	O
it	O
ha	O
almost	O
totaly	O
eliminated	O
my	O
knee	B-Symptom
pain	I-Symptom
i	O
had	O
almost	O
resigned	O
myself	O
to	O
a	O
knee	O
replacement	O
.	O
<EOS>	O
went	O
to	O
hospital	O
for	O
my	O
tmj	B-Symptom
pain	I-Symptom
because	O
it	O
wa	O
getting	O
out	O
of	O
control	O
.	O
a	O
doctor	O
prescribed	O
me	O
this	O
to	O
take	O
two	O
a	O
day	O
.	O
one	O
pill	O
and	O
20	O
minute	O
later	O
the	O
worse	O
period	B-ADR
cramp	I-ADR
in	O
my	O
life	O
.	O
after	O
half	O
an	O
hour	O
it	O
passed	O
,	O
but	O
it	O
been	O
a	O
day	O
a	O
half	O
now	O
,	O
and	O
i	O
still	O
feel	B-ADR
sick	I-ADR
after	O
eating	O
and	O
random	O
shooting	B-ADR
lower	I-ADR
abdominal	I-ADR
pain	I-ADR
.	O
i	O
scared	B-Finding
to	I-Finding
death	I-Finding
.	O
<EOS>	O
frequent	O
heartburn	B-ADR
.	O
take	O
it	O
once	O
a	O
day	O
and	O
it	O
work	O
very	O
well	O
on	O
the	O
pain	B-Symptom
.	O
<EOS>	O
no	O
side	O
effect	O
,	O
but	O
i	O
always	O
add	O
acidophilous	B-Drug
to	O
my	O
diet	O
with	O
any	O
anti-inflammatory	O
or	O
antibiotic	O
.	O
i	O
am	O
only	O
taking	O
75	O
mg	O
a	O
day	O
and	O
it	O
is	O
wonderful	O
for	O
relieving	O
all	O
of	O
my	O
ache	B-Symptom
and	I-Symptom
pain	I-Symptom
.	O
<EOS>	O
the	O
day	O
after	O
i	O
started	O
taking	O
it	O
,	O
i	O
had	O
a	O
little	B-ADR
vaginal	I-ADR
bleeding	I-ADR
in	I-ADR
spite	I-ADR
of	I-ADR
being	I-ADR
menopausal	I-ADR
for	I-ADR
10	I-ADR
year	I-ADR
.	O
i	O
had	O
been	O
using	O
estrace	B-Drug
for	O
several	O
month	O
but	O
had	O
not	O
had	O
bleeding	O
from	O
the	O
estrace	B-Drug
alone	O
.	O
my	O
back	B-Symptom
doe	I-Symptom
feel	I-Symptom
better	I-Symptom
,	O
not	O
100	O
%	O
ok	O
,	O
but	O
probably	O
60	O
%	O
.	O
<EOS>	O
more	O
frequent	B-ADR
menstral	I-ADR
period	I-ADR
(	O
twice	O
a	O
month	O
)	O
.	O
work	O
but	O
can	O
realy	O
tell	O
how	O
good	O
it	O
work	O
when	O
i	O
had	O
to	O
go	O
off	O
of	O
it	O
.	O
<EOS>	O
1	O
month	O
prn	O
.	O
horrible	O
lower	B-ADR
pelvic	I-ADR
pain	I-ADR
.	O
uterus	B-ADR
contraction	I-ADR
.	O
bloody	B-ADR
vagina	I-ADR
the	O
next	O
day	O
.	O
horrible	O
gastric	B-ADR
pain	I-ADR
.	O
i	O
am	O
looking	O
for	O
another	O
drug	O
to	O
replace	O
this	O
one	O
.	O
i	O
went	O
to	O
the	O
ob	O
gyn	O
thinking	O
there	O
wa	O
something	B-Symptom
wrong	I-Symptom
with	I-Symptom
my	I-Symptom
uterus	I-Symptom
but	O
i	O
am	O
completely	O
ok.	O
i	O
am	O
not	O
taking	O
it	O
again	O
.	O
<EOS>	O
severe	B-ADR
nausea	I-ADR
dizziness	B-ADR
terrible	B-ADR
stomach	I-ADR
pain	I-ADR
.	O
<EOS>	O
1st	O
pill	O
taken	O
with	O
food	O
,	O
a	O
few	O
hour	O
after	O
i	O
experienced	O
shortness	B-ADR
of	I-ADR
breath	I-ADR
,	O
a	O
sense	O
of	O
depression	B-ADR
,	O
cramping	B-ADR
,	O
upset	B-ADR
stomache	I-ADR
will	O
stop	O
taking	O
immediately	O
.	O
honestly	O
can	O
not	O
recommend	O
this	O
drug	O
,	O
i	O
am	O
still	O
experiencing	O
side	O
effect	O
just	O
after	O
1	O
pill	O
and	O
im	O
supposed	O
to	O
take	O
twice	O
day	O
75mg	O
.	O
i	O
just	O
cant	O
keep	O
going	O
have	O
to	O
try	O
something	O
else	O
.	O
<EOS>	O
i	O
been	O
on	O
75mg	O
twice	O
daily	O
for	O
13	O
day	O
,	O
with	O
recent	O
body	B-ADR
swelling	I-ADR
,	O
face	B-ADR
,	O
wrist	B-ADR
,	O
abdomen	B-ADR
,	O
thigh	B-ADR
-	O
clothes	O
fit	O
tight	O
0	O
insomina	B-ADR
is	O
much	O
worse	O
0	O
i	O
have	O
forgetfulnes	B-ADR
and	I-ADR
confussion	I-ADR
-	O
really	O
bad	O
-	O
almost	O
dangerous	O
0	O
have	O
felt	O
``	O
empty	B-ADR
stomach	I-ADR
feeling	I-ADR
,	O
but	O
not	O
bothersome	O
0	O
have	O
had	O
more	O
loose	B-ADR
stool	I-ADR
,	O
but	O
tolerable	O
0	O
i	O
looking	O
for	O
a	O
more	O
natural	O
therapy	O
,	O
checking	O
into	O
ha	B-Drug
(	I-Drug
hyaluronic	I-Drug
acid	I-Drug
)	I-Drug
to	O
replace	O
arthrotec	B-Drug
0	O
<EOS>	O
15	O
minute	O
after	O
taking	O
,	O
i	O
experienced	O
severe	B-ADR
stomach	I-ADR
cramping	I-ADR
.	O
but	O
after	O
trying	O
celebrex	B-Drug
(	O
without	O
any	O
relief	O
)	O
.	O
i	O
decided	O
i	O
could	O
tolerate	O
stomach	B-ADR
pain	I-ADR
since	O
i	O
go	O
relief	O
.	O
but	O
now	O
after	O
having	O
been	O
off	O
of	O
med	O
for	O
3	O
week	O
,	O
i	O
am	O
experiencing	O
high	B-ADR
blood	I-ADR
pressure	I-ADR
and	O
ankle	B-ADR
swelling	I-ADR
like	O
crazy	O
!	O
!	O
!	O
!	O
!	O
ha	O
anyone	O
experienced	O
this	O
after	O
being	O
off	O
of	O
the	O
drug	O
for	O
3	O
week	O
or	O
so	O
?	O
?	O
?	O
?	O
?	O
?	O
?	O
.	O
never	O
take	O
again	O
!	O
!	O
!	O
!	O
.	O
<EOS>	O
i	O
have	O
vaginal	B-ADR
bleeding	I-ADR
,	O
my	B-ADR
cycle	I-ADR
wa	I-ADR
back	I-ADR
(	I-ADR
i	I-ADR
menopausal	I-ADR
)	I-ADR
,	O
breast	B-ADR
pain	I-ADR
,	O
other	O
symptom	O
i	O
have	O
:	O
erithema	B-ADR
,	O
my	O
skin	B-ADR
is	I-ADR
so	I-ADR
dry	I-ADR
i	O
have	O
little	O
cut	O
on	O
my	O
hand	O
,	O
i	O
sweating	B-ADR
a	I-ADR
lot	I-ADR
(	O
usually	O
i	O
do	O
not	O
)	O
,	O
pruritus	B-ADR
ani	I-ADR
etc	O
i	O
took	O
it	O
3	O
time	O
:	O
the	O
first	O
for	O
3	O
day	O
,	O
then	O
i	O
stopped	O
because	O
it	O
did	O
not	O
make	O
great	O
improvement	O
and	O
i	O
had	O
diarrhea	B-ADR
0	O
my	O
doctor	O
told	O
me	O
the	O
symptom	O
had	O
to	O
go	O
away	O
after	O
taking	O
few	O
more	O
second	O
time	O
:	O
i	O
took	O
other	O
3	O
pill	O
in	O
3	O
day	O
0	O
little	O
improvement	O
with	O
the	O
pain	B-Symptom
0	O
i	O
had	O
the	O
first	O
vaginal	B-ADR
bleeding	I-ADR
,	O
a	O
lot	O
of	O
pruritus	B-ADR
and	O
my	O
skin	B-ADR
wa	I-ADR
all	I-ADR
red	I-ADR
but	O
i	O
did	O
not	O
know	O
it	O
wa	O
arthrotec	B-Drug
my	O
doctor	O
prescribed	O
me	O
a	O
topical	O
cream	O
,	O
did	O
some	O
a	O
vaginal	O
test	O
to	O
exclude	O
infection	O
0	O
i	O
had	O
my	O
cycle	O
the	O
last	O
one	O
for	O
4	O
day	O
0	O
more	O
problem	O
and	O
this	O
time	O
i	O
had	O
the	O
ideo	O
to	O
go	O
on	O
internet	O
and	O
i	O
discovered	O
i	O
had	O
a	O
lot	O
of	O
the	O
side	O
effect	O
by	O
taking	O
arthrotec	B-Drug
why	O
they	O
do	O
not	O
tell	O
you	O
about	O
them	O
?	O
0	O
<EOS>	O
severe	B-ADR
acid	I-ADR
reflux	I-ADR
after	O
taking	O
for	O
15	O
day	O
.	O
i	O
am	O
back	O
on	O
it	O
now	O
for	O
1	O
month	O
after	O
making	O
adjustment	O
to	O
my	O
diet	O
.	O
help	O
very	O
much	O
.	O
i	O
would	O
get	O
about	O
a	O
30	O
sec	O
.	O
headache	B-ADR
but	O
no	O
longer	O
.	O
a	O
i	O
have	O
had	O
a	O
history	O
of	O
running	O
to	O
the	O
toilet	O
i	O
dont	O
do	O
that	O
any	O
longer	O
.	O
happy	O
response	O
.	O
since	O
i	O
cant	O
take	O
most	O
of	O
the	O
other	O
med	O
.	O
i	O
wa	O
hoping	O
this	O
one	O
would	O
do	O
the	O
job	O
.	O
it	O
is	O
helping	O
more	O
than	O
i	O
could	O
have	O
wished	O
for	O
.	O
if	O
you	O
email	O
me	O
,	O
make	O
sure	O
you	O
put	O
the	O
subject	O
in	O
or	O
i	O
wont	O
answer	O
.	O
<EOS>	O
fatigue	B-ADR
,	O
constipation	B-ADR
followed	O
by	O
diahorea	B-ADR
.	O
eventually	O
started	O
passing	B-ADR
blood	I-ADR
and	I-ADR
clot	I-ADR
with	I-ADR
stoals	I-ADR
.	O
painful	B-ADR
stomach	I-ADR
cramp	I-ADR
.	O
i	O
would	O
not	O
take	O
this	O
drug	O
again	O
,	O
side	O
affect	O
caused	O
me	O
anxiety	B-ADR
until	O
i	O
read	O
review	O
here	O
of	O
people	O
with	O
similar	O
side	O
affect	O
.	O
<EOS>	O
i	O
have	O
no	O
side	O
effect	O
that	O
i	O
am	O
aware	O
of	O
.	O
i	O
have	O
tried	O
various	O
pain	O
med	O
for	O
the	O
shoulder	O
and	O
nothing	O
worked	O
.	O
i	O
wa	O
skeptical	O
when	O
my	O
doctor	O
asked	O
me	O
to	O
try	O
arthrotec	B-Drug
but	O
my	O
pain	B-Symptom
is	O
totally	O
under	O
control	O
without	O
any	O
apparent	O
side	O
effect	O
.	O
<EOS>	O
swelling	B-ADR
&	O
weight	B-ADR
increase	I-ADR
.	O
no	O
relief	O
in	O
pain	B-Symptom
.	O
my	O
doctor	O
advise	O
that	O
i	O
stop	O
using	O
.	O
<EOS>	O
blurred	B-ADR
vision	I-ADR
,	O
stomach	B-ADR
